#dif_id	chip_id	chan_id	view	plane	slot	grid	x	y	z
4	18	4	0	1	64	1	-274.9	0	-126.9
4	18	5	0	1	8	0	-287.5	0	-141
4	18	6	0	0	64	1	-274.9	0	-183.9
4	18	7	0	0	8	0	-287.5	0	-198
4	18	8	0	0	10	0	-237.5	0	-198
4	18	9	0	1	10	0	-237.5	0	-141
4	18	10	0	0	11	0	-212.5	0	-198
4	18	11	0	1	11	0	-212.5	0	-141
4	18	12	0	0	66	1	-174.9	0	-183.9
4	18	13	0	1	66	1	-174.9	0	-126.9
4	18	14	0	0	67	1	-124.9	0	-183.9
4	18	15	0	1	67	1	-124.9	0	-126.9
4	18	16	0	1	15	0	-112.5	0	-141
4	18	17	0	0	15	0	-112.5	0	-198
4	18	18	0	1	14	0	-137.5	0	-141
4	18	19	0	0	14	0	-137.5	0	-198
4	18	20	0	1	13	0	-162.5	0	-141
4	18	21	0	0	13	0	-162.5	0	-198
4	18	22	0	1	12	0	-187.5	0	-141
4	18	23	0	0	12	0	-187.5	0	-198
4	18	24	0	1	45	1	-224.9	0	-155.4
4	18	25	0	0	45	1	-224.9	0	-212.4
4	18	26	0	0	44	1	-274.9	0	-212.4
4	18	27	0	1	44	1	-274.9	0	-155.4
4	18	28	0	0	46	1	-174.9	0	-212.4
4	18	29	0	1	46	1	-174.9	0	-155.4
4	18	30	0	0	47	1	-124.9	0	-212.4
4	18	31	0	1	47	1	-124.9	0	-155.4
4	19	0	0	1	61	1	-424.9	0	-126.9
4	19	1	0	1	1	0	-462.5	0	-141
4	19	2	0	0	61	1	-424.9	0	-183.9
4	19	3	0	0	1	0	-462.5	0	-198
4	19	4	0	1	60	1	-474.9	0	-126.9
4	19	5	0	1	0	0	-487.5	0	-141
4	19	6	0	0	60	1	-474.9	0	-183.9
4	19	7	0	0	0	0	-487.5	0	-198
4	19	8	0	0	2	0	-437.5	0	-198
4	19	9	0	1	2	0	-437.5	0	-141
4	19	10	0	0	3	0	-412.5	0	-198
4	19	11	0	1	3	0	-412.5	0	-141
4	19	12	0	0	62	1	-374.9	0	-183.9
4	19	13	0	1	62	1	-374.9	0	-126.9
4	19	14	0	0	63	1	-324.9	0	-183.9
4	19	15	0	1	63	1	-324.9	0	-126.9
4	19	16	0	1	7	0	-312.5	0	-141
4	19	17	0	0	7	0	-312.5	0	-198
4	19	18	0	1	6	0	-337.5	0	-141
4	19	19	0	0	6	0	-337.5	0	-198
4	19	20	0	1	5	0	-362.5	0	-141
4	19	21	0	0	5	0	-362.5	0	-198
4	19	22	0	1	4	0	-387.5	0	-141
4	19	23	0	0	4	0	-387.5	0	-198
4	19	24	0	1	41	1	-424.9	0	-155.4
4	19	25	0	0	41	1	-424.9	0	-212.4
4	19	26	0	0	40	1	-474.9	0	-212.4
4	19	27	0	1	40	1	-474.9	0	-155.4
4	19	28	0	0	42	1	-374.9	0	-212.4
4	19	29	0	1	42	1	-374.9	0	-155.4
4	19	30	0	0	43	1	-324.9	0	-212.4
4	19	31	0	1	43	1	-324.9	0	-155.4
#dif_id	chip_id	chan_id	view	plane	slot	grid	x	y	z
5	0	0	1	0	6	0	0	-337.5	-226.5
5	0	1	1	0	42	1	0	-374.9	-212.4
5	0	2	1	1	6	0	0	-337.5	-169.5
5	0	3	1	1	42	1	0	-374.9	-155.4
5	0	4	1	0	7	0	0	-312.5	-226.5
5	0	5	1	0	43	1	0	-324.9	-212.4
5	0	6	1	1	7	0	0	-312.5	-169.5
5	0	7	1	1	43	1	0	-324.9	-155.4
5	0	8	1	1	41	1	0	-424.9	-155.4
5	0	9	1	0	41	1	0	-424.9	-212.4
5	0	10	1	1	40	1	0	-474.9	-155.4
5	0	11	1	0	40	1	0	-474.9	-212.4
5	0	12	1	1	5	0	0	-362.5	-169.5
5	0	13	1	0	5	0	0	-362.5	-226.5
5	0	14	1	1	4	0	0	-387.5	-169.5
5	0	15	1	0	4	0	0	-387.5	-226.5
5	0	16	1	0	0	0	0	-487.5	-226.5
5	0	17	1	1	0	0	0	-487.5	-169.5
5	0	18	1	0	1	0	0	-462.5	-226.5
5	0	19	1	1	1	0	0	-462.5	-169.5
5	0	20	1	0	2	0	0	-437.5	-226.5
5	0	21	1	1	2	0	0	-437.5	-169.5
5	0	22	1	0	3	0	0	-412.5	-226.5
5	0	23	1	1	3	0	0	-412.5	-169.5
5	0	24	1	0	62	1	0	-374.9	-183.9
5	0	25	1	1	62	1	0	-374.9	-126.9
5	0	26	1	1	63	1	0	-324.9	-126.9
5	0	27	1	0	63	1	0	-324.9	-183.9
5	0	28	1	1	61	1	0	-424.9	-126.9
5	0	29	1	0	61	1	0	-424.9	-183.9
5	0	30	1	1	60	1	0	-474.9	-126.9
5	0	31	1	0	60	1	0	-474.9	-183.9
5	1	0	1	0	14	0	0	-137.5	-226.5
5	1	1	1	0	46	1	0	-174.9	-212.4
5	1	2	1	1	14	0	0	-137.5	-169.5
5	1	3	1	1	46	1	0	-174.9	-155.4
5	1	4	1	0	15	0	0	-112.5	-226.5
5	1	5	1	0	47	1	0	-124.9	-212.4
5	1	6	1	1	15	0	0	-112.5	-169.5
5	1	7	1	1	47	1	0	-124.9	-155.4
5	1	8	1	1	45	1	0	-224.9	-155.4
5	1	9	1	0	45	1	0	-224.9	-212.4
5	1	10	1	1	44	1	0	-274.9	-155.4
5	1	11	1	0	44	1	0	-274.9	-212.4
5	1	12	1	1	13	0	0	-162.5	-169.5
5	1	13	1	0	13	0	0	-162.5	-226.5
5	1	14	1	1	12	0	0	-187.5	-169.5
5	1	15	1	0	12	0	0	-187.5	-226.5
5	1	16	1	0	8	0	0	-287.5	-226.5
5	1	17	1	1	8	0	0	-287.5	-169.5
5	1	18	1	0	9	0	0	-262.5	-226.5
5	1	19	1	1	9	0	0	-262.5	-169.5
5	1	20	1	0	10	0	0	-237.5	-226.5
5	1	21	1	1	10	0	0	-237.5	-169.5
5	1	22	1	0	11	0	0	-212.5	-226.5
5	1	23	1	1	11	0	0	-212.5	-169.5
5	1	24	1	0	66	1	0	-174.9	-183.9
5	1	25	1	1	66	1	0	-174.9	-126.9
5	1	26	1	1	67	1	0	-124.9	-126.9
5	1	27	1	0	67	1	0	-124.9	-183.9
5	1	28	1	1	65	1	0	-224.9	-126.9
5	1	29	1	0	65	1	0	-224.9	-183.9
5	1	30	1	1	64	1	0	-274.9	-126.9
5	1	31	1	0	64	1	0	-274.9	-183.9
5	2	0	1	0	22	0	0	62.5	-226.5
5	2	1	1	0	50	1	0	25.1	-212.4
5	2	2	1	1	22	0	0	62.5	-169.5
5	2	3	1	1	50	1	0	25.1	-155.4
5	2	4	1	0	23	0	0	87.5	-226.5
5	2	5	1	0	51	1	0	75.1	-212.4
5	2	6	1	1	23	0	0	87.5	-169.5
5	2	7	1	1	51	1	0	75.1	-155.4
5	2	8	1	1	49	1	0	-24.9	-155.4
5	2	9	1	0	49	1	0	-24.9	-212.4
5	2	10	1	1	48	1	0	-74.9	-155.4
5	2	11	1	0	48	1	0	-74.9	-212.4
5	2	12	1	1	21	0	0	37.5	-169.5
5	2	13	1	0	21	0	0	37.5	-226.5
5	2	14	1	1	20	0	0	12.5	-169.5
5	2	15	1	0	20	0	0	12.5	-226.5
5	2	16	1	0	16	0	0	-87.5	-226.5
5	2	17	1	1	16	0	0	-87.5	-169.5
5	2	18	1	0	17	0	0	-62.5	-226.5
5	2	19	1	1	17	0	0	-62.5	-169.5
5	2	20	1	0	18	0	0	-37.5	-226.5
5	2	21	1	1	18	0	0	-37.5	-169.5
5	2	22	1	0	19	0	0	-12.5	-226.5
5	2	23	1	1	19	0	0	-12.5	-169.5
5	2	24	1	0	70	1	0	25.1	-183.9
5	2	25	1	1	70	1	0	25.1	-126.9
5	2	26	1	1	71	1	0	75.1	-126.9
5	2	27	1	0	71	1	0	75.1	-183.9
5	2	28	1	1	69	1	0	-24.9	-126.9
5	2	29	1	0	69	1	0	-24.9	-183.9
5	2	30	1	1	68	1	0	-74.9	-126.9
5	2	31	1	0	68	1	0	-74.9	-183.9
5	3	0	1	0	30	0	0	262.5	-226.5
5	3	1	1	0	54	1	0	225.1	-212.4
5	3	2	1	1	30	0	0	262.5	-169.5
5	3	3	1	1	54	1	0	225.1	-155.4
5	3	4	1	0	31	0	0	287.5	-226.5
5	3	5	1	0	55	1	0	275.1	-212.4
5	3	6	1	1	31	0	0	287.5	-169.5
5	3	7	1	1	55	1	0	275.1	-155.4
5	3	8	1	1	53	1	0	175.1	-155.4
5	3	9	1	0	53	1	0	175.1	-212.4
5	3	10	1	1	52	1	0	125.1	-155.4
5	3	11	1	0	52	1	0	125.1	-212.4
5	3	12	1	1	29	0	0	237.5	-169.5
5	3	13	1	0	29	0	0	237.5	-226.5
5	3	14	1	1	28	0	0	212.5	-169.5
5	3	15	1	0	28	0	0	212.5	-226.5
5	3	16	1	0	24	0	0	112.5	-226.5
5	3	17	1	1	24	0	0	112.5	-169.5
5	3	18	1	0	25	0	0	137.5	-226.5
5	3	19	1	1	25	0	0	137.5	-169.5
5	3	20	1	0	26	0	0	162.5	-226.5
5	3	21	1	1	26	0	0	162.5	-169.5
5	3	22	1	0	27	0	0	187.5	-226.5
5	3	23	1	1	27	0	0	187.5	-169.5
5	3	24	1	0	74	1	0	225.1	-183.9
5	3	25	1	1	74	1	0	225.1	-126.9
5	3	26	1	1	75	1	0	275.1	-126.9
5	3	27	1	0	75	1	0	275.1	-183.9
5	3	28	1	1	73	1	0	175.1	-126.9
5	3	29	1	0	73	1	0	175.1	-183.9
5	3	30	1	1	72	1	0	125.1	-126.9
5	3	31	1	0	72	1	0	125.1	-183.9
5	4	0	1	0	38	0	0	462.5	-226.5
5	4	1	1	0	58	1	0	425.1	-212.4
5	4	2	1	1	38	0	0	462.5	-169.5
5	4	3	1	1	58	1	0	425.1	-155.4
5	4	4	1	0	39	0	0	487.5	-226.5
5	4	5	1	0	59	1	0	475.1	-212.4
5	4	6	1	1	39	0	0	487.5	-169.5
5	4	7	1	1	59	1	0	475.1	-155.4
5	4	8	1	1	57	1	0	375.1	-155.4
5	4	9	1	0	57	1	0	375.1	-212.4
5	4	10	1	1	56	1	0	325.1	-155.4
5	4	11	1	0	56	1	0	325.1	-212.4
5	4	12	1	1	37	0	0	437.5	-169.5
5	4	13	1	0	37	0	0	437.5	-226.5
5	4	14	1	1	36	0	0	412.5	-169.5
5	4	15	1	0	36	0	0	412.5	-226.5
5	4	16	1	0	32	0	0	312.5	-226.5
5	4	17	1	1	32	0	0	312.5	-169.5
5	4	18	1	0	33	0	0	337.5	-226.5
5	4	19	1	1	33	0	0	337.5	-169.5
5	4	20	1	0	34	0	0	362.5	-226.5
5	4	21	1	1	34	0	0	362.5	-169.5
5	4	22	1	0	35	0	0	387.5	-226.5
5	4	23	1	1	35	0	0	387.5	-169.5
5	4	24	1	0	78	1	0	425.1	-183.9
5	4	25	1	1	78	1	0	425.1	-126.9
5	4	26	1	1	79	1	0	475.1	-126.9
5	4	27	1	0	79	1	0	475.1	-183.9
5	4	28	1	1	77	1	0	375.1	-126.9
5	4	29	1	0	77	1	0	375.1	-183.9
5	4	30	1	1	76	1	0	325.1	-126.9
5	4	31	1	0	76	1	0	325.1	-183.9
5	5	0	1	2	6	0	0	-337.5	-112.5
5	5	1	1	2	42	1	0	-374.9	-98.4
5	5	2	1	3	6	0	0	-337.5	-55.5
5	5	3	1	3	42	1	0	-374.9	-41.4
5	5	4	1	2	7	0	0	-312.5	-112.5
5	5	5	1	2	43	1	0	-324.9	-98.4
5	5	6	1	3	7	0	0	-312.5	-55.5
5	5	7	1	3	43	1	0	-324.9	-41.4
5	5	8	1	3	41	1	0	-424.9	-41.4
5	5	9	1	2	41	1	0	-424.9	-98.4
5	5	10	1	3	40	1	0	-474.9	-41.4
5	5	11	1	2	40	1	0	-474.9	-98.4
5	5	12	1	3	5	0	0	-362.5	-55.5
5	5	13	1	2	5	0	0	-362.5	-112.5
5	5	14	1	3	4	0	0	-387.5	-55.5
5	5	15	1	2	4	0	0	-387.5	-112.5
5	5	16	1	2	0	0	0	-487.5	-112.5
5	5	17	1	3	0	0	0	-487.5	-55.5
5	5	18	1	2	1	0	0	-462.5	-112.5
5	5	19	1	3	1	0	0	-462.5	-55.5
5	5	20	1	2	2	0	0	-437.5	-112.5
5	5	21	1	3	2	0	0	-437.5	-55.5
5	5	22	1	2	3	0	0	-412.5	-112.5
5	5	23	1	3	3	0	0	-412.5	-55.5
5	5	24	1	2	62	1	0	-374.9	-69.9
5	5	25	1	3	62	1	0	-374.9	-12.9
5	5	26	1	3	63	1	0	-324.9	-12.9
5	5	27	1	2	63	1	0	-324.9	-69.9
5	5	28	1	3	61	1	0	-424.9	-12.9
5	5	29	1	2	61	1	0	-424.9	-69.9
5	5	30	1	3	60	1	0	-474.9	-12.9
5	5	31	1	2	60	1	0	-474.9	-69.9
5	6	0	1	2	14	0	0	-137.5	-112.5
5	6	1	1	2	46	1	0	-174.9	-98.4
5	6	2	1	3	14	0	0	-137.5	-55.5
5	6	3	1	3	46	1	0	-174.9	-41.4
5	6	4	1	2	15	0	0	-112.5	-112.5
5	6	5	1	2	47	1	0	-124.9	-98.4
5	6	6	1	3	15	0	0	-112.5	-55.5
5	6	7	1	3	47	1	0	-124.9	-41.4
5	6	8	1	3	45	1	0	-224.9	-41.4
5	6	9	1	2	45	1	0	-224.9	-98.4
5	6	10	1	3	44	1	0	-274.9	-41.4
5	6	11	1	2	44	1	0	-274.9	-98.4
5	6	12	1	3	13	0	0	-162.5	-55.5
5	6	13	1	2	13	0	0	-162.5	-112.5
5	6	14	1	3	12	0	0	-187.5	-55.5
5	6	15	1	2	12	0	0	-187.5	-112.5
5	6	16	1	2	8	0	0	-287.5	-112.5
5	6	17	1	3	8	0	0	-287.5	-55.5
5	6	18	1	2	9	0	0	-262.5	-112.5
5	6	19	1	3	9	0	0	-262.5	-55.5
5	6	20	1	2	10	0	0	-237.5	-112.5
5	6	21	1	3	10	0	0	-237.5	-55.5
5	6	22	1	2	11	0	0	-212.5	-112.5
5	6	23	1	3	11	0	0	-212.5	-55.5
5	6	24	1	2	66	1	0	-174.9	-69.9
5	6	25	1	3	66	1	0	-174.9	-12.9
5	6	26	1	3	67	1	0	-124.9	-12.9
5	6	27	1	2	67	1	0	-124.9	-69.9
5	6	28	1	3	65	1	0	-224.9	-12.9
5	6	29	1	2	65	1	0	-224.9	-69.9
5	6	30	1	3	64	1	0	-274.9	-12.9
5	6	31	1	2	64	1	0	-274.9	-69.9
5	7	0	1	2	22	0	0	62.5	-112.5
5	7	1	1	2	50	1	0	25.1	-98.4
5	7	2	1	3	22	0	0	62.5	-55.5
5	7	3	1	3	50	1	0	25.1	-41.4
5	7	4	1	2	23	0	0	87.5	-112.5
5	7	5	1	2	51	1	0	75.1	-98.4
5	7	6	1	3	23	0	0	87.5	-55.5
5	7	7	1	3	51	1	0	75.1	-41.4
5	7	8	1	3	49	1	0	-24.9	-41.4
5	7	9	1	2	49	1	0	-24.9	-98.4
5	7	10	1	3	48	1	0	-74.9	-41.4
5	7	11	1	2	48	1	0	-74.9	-98.4
5	7	12	1	3	21	0	0	37.5	-55.5
5	7	13	1	2	21	0	0	37.5	-112.5
5	7	14	1	3	20	0	0	12.5	-55.5
5	7	15	1	2	20	0	0	12.5	-112.5
5	7	16	1	2	16	0	0	-87.5	-112.5
5	7	17	1	3	16	0	0	-87.5	-55.5
5	7	18	1	2	17	0	0	-62.5	-112.5
5	7	19	1	3	17	0	0	-62.5	-55.5
5	7	20	1	2	18	0	0	-37.5	-112.5
5	7	21	1	3	18	0	0	-37.5	-55.5
5	7	22	1	2	19	0	0	-12.5	-112.5
5	7	23	1	3	19	0	0	-12.5	-55.5
5	7	24	1	2	70	1	0	25.1	-69.9
5	7	25	1	3	70	1	0	25.1	-12.9
5	7	26	1	3	71	1	0	75.1	-12.9
5	7	27	1	2	71	1	0	75.1	-69.9
5	7	28	1	3	69	1	0	-24.9	-12.9
5	7	29	1	2	69	1	0	-24.9	-69.9
5	7	30	1	3	68	1	0	-74.9	-12.9
5	7	31	1	2	68	1	0	-74.9	-69.9
5	8	0	1	2	30	0	0	262.5	-112.5
5	8	1	1	2	54	1	0	225.1	-98.4
5	8	2	1	3	30	0	0	262.5	-55.5
5	8	3	1	3	54	1	0	225.1	-41.4
5	8	4	1	2	31	0	0	287.5	-112.5
5	8	5	1	2	55	1	0	275.1	-98.4
5	8	6	1	3	31	0	0	287.5	-55.5
5	8	7	1	3	55	1	0	275.1	-41.4
5	8	8	1	3	53	1	0	175.1	-41.4
5	8	9	1	2	53	1	0	175.1	-98.4
5	8	10	1	3	52	1	0	125.1	-41.4
5	8	11	1	2	52	1	0	125.1	-98.4
5	8	12	1	3	29	0	0	237.5	-55.5
5	8	13	1	2	29	0	0	237.5	-112.5
5	8	14	1	3	28	0	0	212.5	-55.5
5	8	15	1	2	28	0	0	212.5	-112.5
5	8	16	1	2	24	0	0	112.5	-112.5
5	8	17	1	3	24	0	0	112.5	-55.5
5	8	18	1	2	25	0	0	137.5	-112.5
5	8	19	1	3	25	0	0	137.5	-55.5
5	8	20	1	2	26	0	0	162.5	-112.5
5	8	21	1	3	26	0	0	162.5	-55.5
5	8	22	1	2	27	0	0	187.5	-112.5
5	8	23	1	3	27	0	0	187.5	-55.5
5	8	24	1	2	74	1	0	225.1	-69.9
5	8	25	1	3	74	1	0	225.1	-12.9
5	8	26	1	3	75	1	0	275.1	-12.9
5	8	27	1	2	75	1	0	275.1	-69.9
5	8	28	1	3	73	1	0	175.1	-12.9
5	8	29	1	2	73	1	0	175.1	-69.9
5	8	30	1	3	72	1	0	125.1	-12.9
5	8	31	1	2	72	1	0	125.1	-69.9
5	9	0	1	2	38	0	0	462.5	-112.5
5	9	1	1	2	58	1	0	425.1	-98.4
5	9	2	1	3	38	0	0	462.5	-55.5
5	9	3	1	3	58	1	0	425.1	-41.4
5	9	4	1	2	39	0	0	487.5	-112.5
5	9	5	1	2	59	1	0	475.1	-98.4
5	9	6	1	3	39	0	0	487.5	-55.5
5	9	7	1	3	59	1	0	475.1	-41.4
5	9	8	1	3	57	1	0	375.1	-41.4
5	9	9	1	2	57	1	0	375.1	-98.4
5	9	10	1	3	56	1	0	325.1	-41.4
5	9	11	1	2	56	1	0	325.1	-98.4
5	9	12	1	3	37	0	0	437.5	-55.5
5	9	13	1	2	37	0	0	437.5	-112.5
5	9	14	1	3	36	0	0	412.5	-55.5
5	9	15	1	2	36	0	0	412.5	-112.5
5	9	16	1	2	32	0	0	312.5	-112.5
5	9	17	1	3	32	0	0	312.5	-55.5
5	9	18	1	2	33	0	0	337.5	-112.5
5	9	19	1	3	33	0	0	337.5	-55.5
5	9	20	1	2	34	0	0	362.5	-112.5
5	9	21	1	3	34	0	0	362.5	-55.5
5	9	22	1	2	35	0	0	387.5	-112.5
5	9	23	1	3	35	0	0	387.5	-55.5
5	9	24	1	2	78	1	0	425.1	-69.9
5	9	25	1	3	78	1	0	425.1	-12.9
5	9	26	1	3	79	1	0	475.1	-12.9
5	9	27	1	2	79	1	0	475.1	-69.9
5	9	28	1	3	77	1	0	375.1	-12.9
5	9	29	1	2	77	1	0	375.1	-69.9
5	9	30	1	3	76	1	0	325.1	-12.9
5	9	31	1	2	76	1	0	325.1	-69.9
5	10	0	1	4	6	0	0	-337.5	1.5
5	10	1	1	4	42	1	0	-374.9	15.6
5	10	2	1	5	6	0	0	-337.5	58.5
5	10	3	1	5	42	1	0	-374.9	72.6
5	10	4	1	4	7	0	0	-312.5	1.5
5	10	5	1	4	43	1	0	-324.9	15.6
5	10	6	1	5	7	0	0	-312.5	58.5
5	10	7	1	5	43	1	0	-324.9	72.6
5	10	8	1	5	41	1	0	-424.9	72.6
5	10	9	1	4	41	1	0	-424.9	15.6
5	10	10	1	5	40	1	0	-474.9	72.6
5	10	11	1	4	40	1	0	-474.9	15.6
5	10	12	1	5	5	0	0	-362.5	58.5
5	10	13	1	4	5	0	0	-362.5	1.5
5	10	14	1	5	4	0	0	-387.5	58.5
5	10	15	1	4	4	0	0	-387.5	1.5
5	10	16	1	4	0	0	0	-487.5	1.5
5	10	17	1	5	0	0	0	-487.5	58.5
5	10	18	1	4	1	0	0	-462.5	1.5
5	10	19	1	5	1	0	0	-462.5	58.5
5	10	20	1	4	2	0	0	-437.5	1.5
5	10	21	1	5	2	0	0	-437.5	58.5
5	10	22	1	4	3	0	0	-412.5	1.5
5	10	23	1	5	3	0	0	-412.5	58.5
5	10	24	1	4	62	1	0	-374.9	44.1
5	10	25	1	5	62	1	0	-374.9	101.1
5	10	26	1	5	63	1	0	-324.9	101.1
5	10	27	1	4	63	1	0	-324.9	44.1
5	10	28	1	5	61	1	0	-424.9	101.1
5	10	29	1	4	61	1	0	-424.9	44.1
5	10	30	1	5	60	1	0	-474.9	101.1
5	10	31	1	4	60	1	0	-474.9	44.1
5	11	0	1	4	14	0	0	-137.5	1.5
5	11	1	1	4	46	1	0	-174.9	15.6
5	11	2	1	5	14	0	0	-137.5	58.5
5	11	3	1	5	46	1	0	-174.9	72.6
5	11	4	1	4	15	0	0	-112.5	1.5
5	11	5	1	4	47	1	0	-124.9	15.6
5	11	6	1	5	15	0	0	-112.5	58.5
5	11	7	1	5	47	1	0	-124.9	72.6
5	11	8	1	5	45	1	0	-224.9	72.6
5	11	9	1	4	45	1	0	-224.9	15.6
5	11	10	1	5	44	1	0	-274.9	72.6
5	11	11	1	4	44	1	0	-274.9	15.6
5	11	12	1	5	13	0	0	-162.5	58.5
5	11	13	1	4	13	0	0	-162.5	1.5
5	11	14	1	5	12	0	0	-187.5	58.5
5	11	15	1	4	12	0	0	-187.5	1.5
5	11	16	1	4	8	0	0	-287.5	1.5
5	11	17	1	5	8	0	0	-287.5	58.5
5	11	18	1	4	9	0	0	-262.5	1.5
5	11	19	1	5	9	0	0	-262.5	58.5
5	11	20	1	4	10	0	0	-237.5	1.5
5	11	21	1	5	10	0	0	-237.5	58.5
5	11	22	1	4	11	0	0	-212.5	1.5
5	11	23	1	5	11	0	0	-212.5	58.5
5	11	24	1	4	66	1	0	-174.9	44.1
5	11	25	1	5	66	1	0	-174.9	101.1
5	11	26	1	5	67	1	0	-124.9	101.1
5	11	27	1	4	67	1	0	-124.9	44.1
5	11	28	1	5	65	1	0	-224.9	101.1
5	11	29	1	4	65	1	0	-224.9	44.1
5	11	30	1	5	64	1	0	-274.9	101.1
5	11	31	1	4	64	1	0	-274.9	44.1
5	12	0	1	4	22	0	0	62.5	1.5
5	12	1	1	4	50	1	0	25.1	15.6
5	12	2	1	5	22	0	0	62.5	58.5
5	12	3	1	5	50	1	0	25.1	72.6
5	12	4	1	4	23	0	0	87.5	1.5
5	12	5	1	4	51	1	0	75.1	15.6
5	12	6	1	5	23	0	0	87.5	58.5
5	12	7	1	5	51	1	0	75.1	72.6
5	12	8	1	5	49	1	0	-24.9	72.6
5	12	9	1	4	49	1	0	-24.9	15.6
5	12	10	1	5	48	1	0	-74.9	72.6
5	12	11	1	4	48	1	0	-74.9	15.6
5	12	12	1	5	21	0	0	37.5	58.5
5	12	13	1	4	21	0	0	37.5	1.5
5	12	14	1	5	20	0	0	12.5	58.5
5	12	15	1	4	20	0	0	12.5	1.5
5	12	16	1	4	16	0	0	-87.5	1.5
5	12	17	1	5	16	0	0	-87.5	58.5
5	12	18	1	4	17	0	0	-62.5	1.5
5	12	19	1	5	17	0	0	-62.5	58.5
5	12	20	1	4	18	0	0	-37.5	1.5
5	12	21	1	5	18	0	0	-37.5	58.5
5	12	22	1	4	19	0	0	-12.5	1.5
5	12	23	1	5	19	0	0	-12.5	58.5
5	12	24	1	4	70	1	0	25.1	44.1
5	12	25	1	5	70	1	0	25.1	101.1
5	12	26	1	5	71	1	0	75.1	101.1
5	12	27	1	4	71	1	0	75.1	44.1
5	12	28	1	5	69	1	0	-24.9	101.1
5	12	29	1	4	69	1	0	-24.9	44.1
5	12	30	1	5	68	1	0	-74.9	101.1
5	12	31	1	4	68	1	0	-74.9	44.1
5	13	0	1	4	30	0	0	262.5	1.5
5	13	1	1	4	54	1	0	225.1	15.6
5	13	2	1	5	30	0	0	262.5	58.5
5	13	3	1	5	54	1	0	225.1	72.6
5	13	4	1	4	31	0	0	287.5	1.5
5	13	5	1	4	55	1	0	275.1	15.6
5	13	6	1	5	31	0	0	287.5	58.5
5	13	7	1	5	55	1	0	275.1	72.6
5	13	8	1	5	53	1	0	175.1	72.6
5	13	9	1	4	53	1	0	175.1	15.6
5	13	10	1	5	52	1	0	125.1	72.6
5	13	11	1	4	52	1	0	125.1	15.6
5	13	12	1	5	29	0	0	237.5	58.5
5	13	13	1	4	29	0	0	237.5	1.5
5	13	14	1	5	28	0	0	212.5	58.5
5	13	15	1	4	28	0	0	212.5	1.5
5	13	16	1	4	24	0	0	112.5	1.5
5	13	17	1	5	24	0	0	112.5	58.5
5	13	18	1	4	25	0	0	137.5	1.5
5	13	19	1	5	25	0	0	137.5	58.5
5	13	20	1	4	26	0	0	162.5	1.5
5	13	21	1	5	26	0	0	162.5	58.5
5	13	22	1	4	27	0	0	187.5	1.5
5	13	23	1	5	27	0	0	187.5	58.5
5	13	24	1	4	74	1	0	225.1	44.1
5	13	25	1	5	74	1	0	225.1	101.1
5	13	26	1	5	75	1	0	275.1	101.1
5	13	27	1	4	75	1	0	275.1	44.1
5	13	28	1	5	73	1	0	175.1	101.1
5	13	29	1	4	73	1	0	175.1	44.1
5	13	30	1	5	72	1	0	125.1	101.1
5	13	31	1	4	72	1	0	125.1	44.1
5	14	0	1	4	38	0	0	462.5	1.5
5	14	1	1	4	58	1	0	425.1	15.6
5	14	2	1	5	38	0	0	462.5	58.5
5	14	3	1	5	58	1	0	425.1	72.6
5	14	4	1	4	39	0	0	487.5	1.5
5	14	5	1	4	59	1	0	475.1	15.6
5	14	6	1	5	39	0	0	487.5	58.5
5	14	7	1	5	59	1	0	475.1	72.6
5	14	8	1	5	57	1	0	375.1	72.6
5	14	9	1	4	57	1	0	375.1	15.6
5	14	10	1	5	56	1	0	325.1	72.6
5	14	11	1	4	56	1	0	325.1	15.6
5	14	12	1	5	37	0	0	437.5	58.5
5	14	13	1	4	37	0	0	437.5	1.5
5	14	14	1	5	36	0	0	412.5	58.5
5	14	15	1	4	36	0	0	412.5	1.5
5	14	16	1	4	32	0	0	312.5	1.5
5	14	17	1	5	32	0	0	312.5	58.5
5	14	18	1	4	33	0	0	337.5	1.5
5	14	19	1	5	33	0	0	337.5	58.5
5	14	20	1	4	34	0	0	362.5	1.5
5	14	21	1	5	34	0	0	362.5	58.5
5	14	22	1	4	35	0	0	387.5	1.5
5	14	23	1	5	35	0	0	387.5	58.5
5	14	24	1	4	78	1	0	425.1	44.1
5	14	25	1	5	78	1	0	425.1	101.1
5	14	26	1	5	79	1	0	475.1	101.1
5	14	27	1	4	79	1	0	475.1	44.1
5	14	28	1	5	77	1	0	375.1	101.1
5	14	29	1	4	77	1	0	375.1	44.1
5	14	30	1	5	76	1	0	325.1	101.1
5	14	31	1	4	76	1	0	325.1	44.1
5	15	0	1	6	6	0	0	-337.5	115.5
5	15	1	1	6	42	1	0	-374.9	129.6
5	15	2	1	7	6	0	0	-337.5	172.5
5	15	3	1	7	42	1	0	-374.9	186.6
5	15	4	1	6	7	0	0	-312.5	115.5
5	15	5	1	6	43	1	0	-324.9	129.6
5	15	6	1	7	7	0	0	-312.5	172.5
5	15	7	1	7	43	1	0	-324.9	186.6
5	15	8	1	7	41	1	0	-424.9	186.6
5	15	9	1	6	41	1	0	-424.9	129.6
5	15	10	1	7	40	1	0	-474.9	186.6
5	15	11	1	6	40	1	0	-474.9	129.6
5	15	12	1	7	5	0	0	-362.5	172.5
5	15	13	1	6	5	0	0	-362.5	115.5
